EmisCode;PROVINCE;Institution name;District;Alternative Institution name;Legal Status;Practical Status of the institution;Closure data;Sector;Institution Type;Institution Phase;LandOwnership;Ex-education Department;Circuit;Registration date;Street name and sumber;City/Town;Postal Code;SA POST OFFICE VILLAGE;P O BOX;Private bag;Post office;Postal Code;TelCode1;Telephone1;TelCode2;Telephone2;EMail;EmailAlt;LONGITUDE;LATITUDE;GIS SOURCE;GIS last updated date;District municipality;Local municipality;Urban or rural;PersalPayPoint;PersalComponent;ExamCentreNumber;ExamCentre;Manager title;Managers initials;Manager surname;Institution closure date;Institution closure reason;Demarcation form;Demarcation to;Previous EMIS number;Updated EMIS number;Functions;Quintile;No-fee school status;SNE specialisation;Specialisation
300017303;NC;CW KIES INTERMEDIÊRE SKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F7;;Bonitapark;Hartswater;8570;PO BOX 108;PO BOX;Bonitapark;Hartswater;8570;083;4332701;084;4332701;cwkiesprimary@gmail.com;greeff.margot@gmail.com;-27.74008;24.80965;;;;;;225610;970424;300017303;C W Kies Intermediate School;;;;;;;;;;;;;;
300043216;NC;LAERSKOOL WILGENHOUTSDRIF;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S3;;WILGENHOUTSDRIF;GROOTDRINK;8822;SCHOOL 1;SCHOOL;GROOTDRINK;GROOTDRINK;8822;054;7410085;073;4893926;martha.martin95@yahoo.com;martha.martin95@yahoo.com;-28.5206;21.73242;;;;;;361510;970587;300043216;;;;;;;;;;;;;;;
300032211;NC;LEPELSFONTEIN R.K. LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;;;Lepelsfontein;Lepelsfontein;8200;PO BOX 97;PO BOX;Lepelsfontein;Lepelsfontein;8200;027;6325065;027;6325065;lepelsfonteinl@ncdoe.school.za;;-31.045116;17.845881;;;;;;310269;971026;;;;;;;;;;;;;;;;
300100840;NC;LEHIKENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;KURUMAN;KURUMAN;8460;PO BOX 183;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;079;9485146;079;9485146;lehikengpschool@gmail.com;lehikengpschool@gmail.com;-27.11715;23.04266;;;;;;961301;961301;2100840;LEHIKENG PRIMARY;;;;;;;;;;;;;;
300042308;NC;LION OF JUDAH;ZF MGCAWU;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Private;;S3;;Upington CBD;UPINGTON;8801;PO BOX 237;PO BOX;Upington CBD;UPINGTON;8801;079;5743290;079;5743290;lionofjudahacademy2@gmail.com;ljvshappyblessed@gmail.com;-28,44143;21,263569;;;;;;;;;;;;;;;;;;;;;;;
300045404;NC;CVO KALAHARI AKADEMIESE HOERSKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Private Company;;;;;Olifantshoek;8450;PLAAS NEYLAN 0;PLAAS NEYLAN;;Olifantshoek;8450;053;3310766;066;4188571;;ilsevanwyk62@gmail.com;-27,92621732;22,7359039;;;;;;;;;;;;;;;;;;;;;;;
300015403;NC;KIMBERLEY BOYS' HIGH SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F8;;Memorial Road Area;Kimberley;8301;PO BOX 451;PO BOX;Kimberley;Kimberley;8300;053;8332684;066;4860110;boyshigh@mweb.co.za;headmaster@kbhs.co.za;-28.74938;24.7686;;;;;;210214;970371;2015403;Kimberley Boys' High School;;;;;;;;;;;;;;
300034308;NC;PELLA RK INTERMEDIÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Church;;;;Pella;Pella;8891;PO BOX 64;PO BOX;Pella;Pella;8891;078;5845210;078;8233503;pella.laerskool@gmail.com;ags.pella@gmail.com;-29.031299;19,154573;;;;;;35007;500;;;;;;;;;;;;;;;;
300042403;NC; HOËRSKOOL SAUL DAMON ;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S3;;BELLVUE;UPINGTON ;8801;PO BOX 1251;PO BOX;UPINGTON;UPINGTON;8800;054;3391855;083;9620414;;hssauldamon@gmail.com;-28.46688;21.20715;;;;;;373362;970571;2042403;SAUL DAMON HIGH SCHOOL ;;;;;;;;;;;;;;
300100971;NC;MADIBENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K4;;MADIBENG;KURUMAN;8460;PO BOX 1272;PO BOX;KURUMAN;KURUMAN;8460;072;4524843;072;4524843;madibengps@ncdoe.school.za;madibengps111@gmail.com;-26.578783333;22.860133333;;;;;;962254;962254;2100971;MADIBENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300041211;NC;LOUBOS (VGK) PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S1;;Loubos;Mier;8811;PO BOX 16;PO BOX;Loubos;Mier;8811;071;8843268;071;8843268;loubosps@gmail.com;duplessismarina1@gmail.com;-26.71371;20.11266;;;;;;376361;970558;;;;;;;;;;;;;;;;
300043218;NC;LUTZBURG (SSKV) INTERMEDIÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S4;;Lutzburg;Kakamas;8870;PO BOX 123;PO BOX;Lutzburg;Kakamas;8870;074;1995477;076;3702792;lutzburgsch@gmail.com;lutzburgsch@gmail.com;-28.744362;20.630662;;;;;;0004/37645;970608;;;;;;;;;;;;;;;;
300015201;NC;BEACON PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F4;;Colville ;Kimberley;8300;PO BOX 2007;PO BOX;Colville                       ;Kimberley;8301;053;8741092;053;8741092;beaconps@ncdoe.school.za;beaconprimary@gmail.com;-28.710892;24.754328;;;;;;225210;122323;2015201;BEACON PRIMARY SCHOOL;;;;;;;;;;;;;;
300100817;NC;LARENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K8;;SEODING;SEODING;8474;PO BOX 78;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;053;1500958;081;0775004;larengps@ncdoe.school.za;larengprimary@gmail.com;-27.385551;23.433533;;;;;;961402;961402;2100817;LARENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300033211;NC;LOERIESFONTEIN HOËRSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;4;;LOERIESFONTEIN;LOERIESFONTEIN;8185;PO BOX 155;PO BOX;LOERIESFONTEIN;LOERIESFONTEIN;8185;066;0776156;082;3712934;sekkieloeries@gmail.com;kock.elizabeth87@gmail.com;-30.951180;19.436848;;;;;;0005/30935;0;2033211;LOERIESFONTEIN HOËRSKOOL;;;;;;;;;;;;;;
300042210;NC;LOXTONVALE PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;S4;;EENDUIN;KEIMOES;8860;PO BOX 326;PO BOX;;KEIMOES;8860;073;5763464;071;6732169;lxv42210@gmail.com;lxv42210@gmail.com;-28.707353;20.880951;;;;;;376818;970606;;;;;;;;;;;;;;;;
300043231;NC;LOUISVALE PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S2;;LOUISEVALE ROAD;LOUISEVALE ROAD;8801;PO BOX 1448;PO BOX;UPINGTON;UPINGTON;8800;082;5959800;082;5959800;louisvaleis@gmail.com;louisvaleadmis@gmail.com;-28.484022;21.278853;;;;;;972016;972016;300043231;LOUISVALE INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300014401;NC;LETSHEGO PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F4;;Mankurwane;Kimberley;8345;PO BOX 9035;PO BOX;Mankurwane;Kimberley;8345;053;8711187;083;3390396;letshegops@ncdoe.school.za;neodichaba@ncdoe.school.za;-28.7009;24.71699;;;;;;74305;833356;2014401;LETSHEGO PRIMARY SCHOOL;;;;;;;;;;;;;;
300100923;NC;LONGHURST PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K5;;DITLHARAPENG;KURUMAN;8460;PO BOX 343;PO BOX;DITLHARAPENG;MOTHIBISTAD;8474;072;1730530;082;2992173;longhurstps923@gmail.com;phakedimosimanethebe@gmail.com;-26.848484;23.575389;;;;;;961311;961311;300100923;LONGHURST ;;;;;;;;;;;;;;
300033305;NC;LOERIESFONTEIN LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;4;;LOERIESFONTEIN;LOERIESFONTEIN;8185;PO BOX 6;PO BOX;LOERIESFONTEIN;LOERIESFONTEIN;8185;078;1439171;078;1439171;;crieboj77@gmail.com;-30.956593;19.445323;;;;;;005/340138;0;33305;Loeriesfontein Laerskool;;;;;;;;;;;;;;
300033209;NC;LAERSKOOL CALVINIA;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N4;;CALVINIA;Calvinia;8190;PO BOX 268;PO BOX;Calvinia;Calvinia;8190;027;3411029;084;2055552;lschoof@calvinianet.co.za;lscadmin@calvinianet.co.za;-31.470569;19.776603;;;;;;309220;970987;;;;;;;;;;;;;;;;
300043204;NC;CILLIE (NGK) PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Church;;S4;;KAKAMAS;CILLIE;8870;PO BOX 230;PO BOX;KAKAMAS;CILLIE;8870;084;4661048;078;3461515;cillie.ps@gmail.com;cjmuntz@gmail.com;-28.73791;20.58092;;;;;;376442;970633;;;;;;;;;;;;;;;;
300017404;NC;MOGOMOTSI SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F6;;Ikhutseng;Warrenton;8530;PO BOX 332;PO BOX;Warrenton;Warrenton;8530;027;7677046;084;2821103;mogomotsihighschool@gmail.com;profmohoerane@gmail.com;-28.12971;24.85573;;;;;;75301;970417;2017404;MOGOMOTSI;;;;;;;;;;;;;;
300101010;NC;MAIPEING PRIMARY SCHOOL             ;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;KURUMAN;KURUMAN;8460;PO BOX 825;PO BOX;KURUMAN;KURUMAN;8460;078;8839321;072;7769321;maipeingps2017@gmail.com;moroba.wame@gmail.com;-27.13489;23.12236;;;;;;961233;300101;2101010;Maipeing Primary School;;;;;;;;;;;;;;
300101030;NC;MAKGOLOKWE SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K3;;TAKENG SECTION;BATLHAROS VILLAGE;8476;PRIVATE BAG X1513;PRIVATE BAG X;BATLHAROS;KURUMAN;8460;066;4760274;082;0810660;Makgolokwess@ncdoe.School.za;makgolokwess@gmail.com;-27.304901;23.346994;;;;;;961277;961277;2101030;MAKGOLOKWE SECONDARY SCHOOL;;;;;;;;;;;;;;
300101099;NC;March Primary School;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;Kuruman;Kuruman;8460;PO BOX 1907;PO BOX;Kuruman;Kuruman;8460;082;8106952;082;8106952;aselerk1@gmail.com;marchprimaryschool@gmail.com;-26.84956;23.04898;;;;;;962270;962270;300101099;MARCH PRIMARY SCHOOL;;;;;;;;;;;;;;
300032206;NC;MARAIS GEDENK PRIMÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N3;;Hondeklipbaai;Hondeklipbaai;8222;PO BOX 20;PO BOX;Hondeklipbaai;Hondeklipbaai;8222;072;1964465;081;5321351;maraisgedenk0@gmail.com;ncdoe@school.za;-30.318434;17.282090;;;;;;346543;518454;;;;;;;;;;;;;;;;
300104003;NC;MAOKA PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K8;;KURUMAN;KURUMAN;8460;PO BOX 4423;PO BOX;BATLHAROS;BATLHAROS;8476;066;3530131;066;3530131;maokaps@gmail.com;banabotletlhaole@gmail.com;-27.090937;23.095752;;;;;;962409;9472;2104003;MAOKA PRIMARY SCHOOL;;;;;;;;;;;;;;
300101163;NC;MATSHANENG INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K2;;MOTHIBISTADT;KURUMAN;8460;PO BOX ;PO BOX;MOTHIBISTADT;MOTHIBISTADT;8474;060;0107700;082;2185998;matshanengis@ncdoe.school;matshanengpr@gmail.com;-27.069249;23.757468;;;;;;961350;961350;2101163;MATSHANENG INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300101105;NC;MAREMANE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;P O BOX 642;KURUMAN;8460;PO BOX 642;PO BOX;KURUMAN;KURUMAN;8460;066;5902952;082;8380499;masianejeanette@gmail.com;maremaneprimary@gmail.com;-26.825941;23.202204;;;;;;961236;961236;2101105;MAREMANE PRIMARY SCHOOL;;;;;;;;;;;;;;
300032307;NC;MATJIESKLOOF INTERMEDIÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Education;;;;MATJIESKLOOF;SPRINGBOK;8240;PO BOX 39;PO BOX;MATJIESKLOOF;SPRINGBOK;8240;027;7181083;027;7181083;;matjieskloof02@gmail.com;-28.703601;24.724412;;;;;;5346675;970935;;;;;;;;;;;;;;;;
300101090;NC;MAPOTENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;; K1;;SEUTLWETSE STREET;MOTHIBISTAD;8474;PO BOX 102;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;073;4699302;073;4699302;mapotengps@ncdoe.school.za;mapotengps@gmail.com;-27.385910;23.513045;;;;;;50110;50110;2101090;MAPOTENG PRIMARY;;;;;;;;;;;;;;
300100999;NC;MAHIKANENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K3;;MOTHIBISTAD;KURUMAN;8460;PO BOX 186;PO BOX;MOTHIBISTAD     ;MOTHIBISTAD;8474;060;8534149;082;2964802;mahikaneng@ncdoe.school.za;pnlekgetho@gmail.com;-27.379515;23.389883;;;;;;961299;961299;2100999;MAHIKANENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300101004;NC;MAIKAELELO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Other;;K8;;MAGOJANENG VILLAGE;KURUMAN;8474;PO BOX 581;PO BOX;MOTHIBISTAD;kuruman;8474;053;2850819;079;4588694;maikaelelois@ncdoe.schools.za;maikaelelointer.sch@gmail.com;-27.383714;23.460656;;;;;;961329;961329;2101004;MAIKAELELO INTERMEDIATE;;;;;;;;;;;;;;
300101063;NC;MAMPESTAD PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;KURUMAN;KURUMAN;8460;PO BOX 919;PO BOX;KURUMAN;KURUMAN;8460;072;2205036;072;2205036;abantsheng70@gmail.com;mampestadprimaryschool512@gmail.com;-26.785005;23.351358;;;;;;961310;961310;2101063;MAMPESTAD PRIMARY SCHOOL;;;;;;;;;;;;;;
300101056;NC;MAMASILO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Education;;K5;;MADIBENG;KURUMAN;8460;PO BOX 464;PO BOX;MADIBENG;KURUMAN;8460;072;9849499;072;9849499;mamasilois@ncdoe.school.za;hsmamasilo2020@gmail.com;-26.57775;22.863783333;;;;;;961424;961424;2101056;MAMASIL INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300033307;NC;MALHERBE HUMAN INTERMEDIÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;N4;;FRASERBURG;FRASERBURG;6960;PO BOX 67;PO BOX;FRASERBURG;FRASERBURG;6960;062;3147291;062;3147291;;fraserburgps@rante.gmail.com;-31.904455;21.511502;;;;;;005/350020;970962;;;;;;;;;;;;;;;;
300101061;NC;MAMORATWA INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K3;;Seven miles;KURUMAN;8460;PO BOX 405;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;072;2489504;072;2489504;mamoratwais@ncdoe.school.za;mamoratwams@gmail.com;-27.378933;23.389577;;;;;;003/961398;003/96;2101061;Mamoratwa Intermediate  School;;;;;;;;;;;;;;
300040701;NC;MARCUS MBETHA SINDISA SECURE CARE CENTRE;ZF MGCAWU;;Formally Opened;Operational;;Public;Special Needs Education;Combined;Govt;;S3;;Bellvue;Upington;8800;PO BOX ;PO BOX;Upington;Upington;8800;054;3392246;082;8727118;mmbetha01@gmail.com;dklaasen96@gmail.com;-28.470245             ;21.208345         ;;;;;;361800;971066;;;;;;;;;;;;;;;;Comprehensive
300016212;NC;MANKURWANE INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Vergenoeg;Kimberley;8345;PO BOX 9007;PO BOX;Mankurwane;Kimberley;8345;053;8745053;082;2600371;mankurwane@gmail.com;mogorosirupi@gmail.com;-28.70684;24.72871;;;;;;74306;74306;300016212;NC EDUCATION DEPT;;;;;;;;;;;;;;
300101121;NC;MARUMO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;;;KURUMAN;KURUMAN;8460;PO BOX 656;PO BOX;KURUMAN;KURUMAN;8460;078;3762527;078;3762527;marumointer@gmail.com;marumois@ncdoe.school.za;-27.187807;23.875435;;;;;;961324;961324;2101121;MARUMO INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300101196;NC;METSEMANTSI PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;Metsimantsi village;KURUMAN;8460;PO BOX 2509;PO BOX;WYK3;KURUMAN;8460;082;0685868;082;0656858;metsimantsips@ncdoe.school.za;metsimantsi@gmail.com;-26.944374;23.162706;;;;;;961243;961243;21101196;Metsemantsi Primary School;;;;;;;;;;;;;;
300041401;NC;AJ FERREIRA SEKONDÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S1;;Extention 41;Upington;8801;PO BOX 1829;PO BOX;Upington;Upington;8800;054;3391848;076;4040898;;ajferreirahs@gmail.com;-28.45136;21.20117;;;;;;373389;970546;20004140;Department of Education;;;;;;;;;;;;;;
300010708;NC;HUIS MIMOSA PRIMER SKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Special Needs Education;Primary;Govt;;F5;;Kimbeley;Galeshewe;8345;PO BOX 2173;PO BOX;Kimberley;Kimberley;8300;053;8712594;082;4534635;huismimosa@telkomsa.net;;-28.718748              ;24.749189                 ;;;;;;226090;970284;2010708;Huis Mimosa Special School;;;;;;;;;;;;;;
300101098;NC;MARATADITSE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;Mothibistad;MOTHIBISTAD;8474;PO BOX 1878;PO BOX;KURUMAN;KURUMAN;8460;076;8967510;071;3487105;tinykies@gmail.com;marataditseps@gmail.com;-27.292853;23.386953;;;;;;2101961410;961410;2101098;MARATADITSE PRIMARY SCHOOL;;;;;;;;;;;;;;
300101079;NC;MANYEDING PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K2;;MANYEDING;KURUMAN;8460;PO BOX 2426;PO BOX;KURUMAN;KURUMAN;8460;082;9349958;082;9349958;manyedingpri@gmail.com;manyedingpri@gmail.com;-27.496388;23.685113;;;;;;300961235;300961;2101079;Manyeding Primary School;;;;;;;;;;;;;;
300042212;NC;MCTAGGARTSKAMP (RK) PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;S2;;MCTAGGARTSKAMP;UPINGTON;8805;PO BOX 1;PO BOX;MCTAGGARTSKAMP;UPINGTON;8805;054;4911329;061;9397957;mctaggartskamp@gmail.com;kjbeukes@gmail.com;-28.602765,;21.119677;;;;;;376329;970560;;;;;;;;;;;;;;;;
300101178;NC;MECWETSANENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;KURUMAN;KURUMAN;8460;PRIVATE BAG X1532;PRIVATE BAG X;KURUMAN;KURUMAN;8460;072;1708272;072;1708272;mecwetsanengps@gmail.com;mecwetsanengps@gmail.com;-27.307892;23.677242;;;;;;961239;961239;300101178;Mecwetsaneng Primary School;;;;;;;;;;;;;;
300101123;NC;MARUPING PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;MARUPING VILLAGE;KURUMAN;8460;PRIVATE BAG XX168;PRIVATE BAG X;MOTHIBISTAD;MOTHIBISTAD;8474;053;0505853;066;2302021;marupingps@ncdoe.school.za;marupingprimary@gmail.com;-27.348024;23.363046;;;;;;961237;961237;2101123;MARUPING PRIMARY SCHOOL;;;;;;;;;;;;;;
300033214;NC;LAERSKOOL MIDDELPOS;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;N4;;Middelpos;Middelpos;8193;PO BOX 16;PO BOX;Middelpos;Middelpos;8193;066;5819886;078;3126583;mlaerskool1@gmail.com;mlaerskool1@gmail.com;-31.904733,;20.227175;;;;;;940251;970978;33214;MIDDELPOS PRIMARY SCHOOL;;;;;;;;;;;;;;
300101304;NC;MOHOLENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;BATLHAROS;KURUMAN;8460;PRIVATE BAG XX112;PRIVATE BAG X;BATLHAROS;KURUMAN;8474;068;6849035;083;4476352;moholengps@gmail.com;moholengps@gmail.com;-27.301950;23.350605;;;;;;961308;961308;;Moholeng Primary School;;;;;;;;;;;;;;
300104002;NC;MATHANTHANYANENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;MATHANTHANYANENG VILLAGE;KURUMAN;8460;PO BOX 716;PO BOX;KURUMAN;KURUMAN;8460;066;3100797;081;7370064;mathanthanyanengps@ncdoe.schools.za;felixchik731@gmail.com;-26.805494;23.406323;;;;;;962404;962404;2104002;MATHANTHANYANENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300101239;NC;MMITSATSHIPI PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;1;;GARUELE;KURUMAN;8460;PO BOX 821;PO BOX;KURUMAN;KURUMAN;8460;078;4701813;072;6161625;mmitsatshipips@ncdoe.school.za;mmitsatshipiprimary@gmail.com;-27.246957;23.311039;;;;;;961258;961258;20101239;MMITSATSHIPI PRIMARY SCHOOL;;;;;;;;;;;;;;
300101273;NC;MOEDI SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K2;;KURUMAN;KURUMAN;8460;PO BOX 2353;PO BOX;KURUMAN;KURUMAN;8460;071;7848150;066;2434945;moediss@ncdoe.school.za;lebogangmei@gmail.com;-26.968767;23.906483;;;;;;961338;961338;300101273;MOEDI SECONDARY SCHOOL;;;;;;;;;;;;;;
300101360;NC;MONOKETSI INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K2;;Kuruman;MOTHIBISTAD;8460;PO BOX 450;PO BOX;Mothibistad;MOTHIBISTAD;8474;079;0959129;078;7927382;monoketsiis@gmail.com;monoketsiis@ncdoe.schools.za;-27.415464;23.807241;;;;;;962261;962261;2101360;monoketsi intermediate school;;;;;;;;;;;;;;
300101402;NC;MOSHAWENG SECONDARY  SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt Education;;K6;;KURUMAN;KURUMAN;8474;PO BOX 198;PO BOX;KURUMAN;KURUMAN;8474;076;5431417;076;5431417;moshawenghighschool@gmail.com;moshawenghighschool@gmail.com;-26.792640;23.359609;;;;;;961388;961388;2101402;Moshaweng Secondary School;;;;;;;;;;;;;;
300101371;NC;MOOKI-LOBELO PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F7;;Unit 1;Pampierstad;8566;PO BOX 58;PO BOX;Unit 1;Pampierstad;8566;053;9963844;076;9261412;mookilobelops@ncdoe.school.za;mookilobelobelo@gmail.com;-27.773948;24.684578;;;;;;960969;960969;300101371;MOOKI-LOBELO;;;;;;;;;;;;;;
300045220;NC;AMARANTUS AKADEMIE;ZF MGCAWU;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;S5;;20 Brownstreet;Postmasburg;8420;PO BOX 44;PO BOX;;Postmasburg;8420;082;5794275;082;5794275;cprinsloo@amarantusakademie.co.za;;;;;;;;;;;;;;;;;;;;;;;;;;
300042306;NC;MÔRELIG INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S2;;Akasiapark;Keimoes;8860;PO BOX 171;PO BOX;Akasiapark;Keimoes;8860;054;4611236;069;8220928;moreligis@gmail.com;ebsolomons@gmail.com;-27.329748;23.358219;;;;;;370037;970659;;;;;;;;;;;;;;;;
300011206;NC;MOLEHABANGWE PRIMARY SCHOOL                                                                           ;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;Vergenoeg Location;Kimberley;8345;PO BOX 9079;PO BOX;P.O. Mankurwane;Kimberley;8345;053;0501107;081;5492149;molehabangweschool@gmail.com;Lkgaoboihi533@gmail.com;-28.712183;24.722628;;;;;;74411;970267;;Molehabangwe;;;;;;;;;;;;;;
300012210;NC;MOTSWEDITHUTO INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F4;;Hartswater;Hartswater;8570;PO BOX 2067;PO BOX;Hartswater;Hartswater;8570;053;4741648;082;3886366;motswedithuto053474@gmail.com;keaobakankukane2@gmail.com;-27.721141;24.779059;;;;;;75317;970309;2012210;MOTSWEDITHUTO INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300100181;NC;BONTLENG PRIMARY SCHOOL;Frances Baard;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F8;;Pampierstad;Pampierstad;8566;PO BOX 97;PO BOX;Pampierstad;Pampierstad;8566;053;9961114;079;5486996;bontlengps@ncdoe.school.za;bontleng01@gmail.com;-27.77757;24.69572;;;;;;960906;960906;20100181;BONTLENG PRIMARY SCHOOL;;;;;;;;;;;;;;
